message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.194540236";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.183739380";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.181453660";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.178702589";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.168226777";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.164940545";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.162722715";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.151736342";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.149442163";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.146016013";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.136276373";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.132950041";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.130433825";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.119815936";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.117404662";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.113807852";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.104315427";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.100871790";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.098234498";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.087854990";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.085287103";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.081672649";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.071359721";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.068718698";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.066095573";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.055904476";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.053108827";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.050226322";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.040411495";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.037516745";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.034478224";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.023906707";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.020942191";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.018692690";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762651.008351667";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762651.005273706";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762651.002049632";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.991845812";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.988736345";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.986237206";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.976348638";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.973185105";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.970465629";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.959862891";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.956681504";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.954735134";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.944281371";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.941145330";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.938143737";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.927831551";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.925539238";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.922406407";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.911397932";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.908923978";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.906477308";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.895947547";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.893256043";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.890600041";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.880353294";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.876670494";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.873883645";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.863842649";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.861171589";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.858139814";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.848250797";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.845536932";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.842460161";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.831759866";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.828903339";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.826745311";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.816296909";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.813323549";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.810066081";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.799867935";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.796841606";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.793910843";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.784357444";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.781383828";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.778256966";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.767900705";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.764806513";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.762279600";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.751432659";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.749286238";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.746484327";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.735941102";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.732566874";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.730425086";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.719409712";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.717052583";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.714432606";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.703987631";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.701446519";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.697718500";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.687535942";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.684903412";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.682128998";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.672063448";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.669424247";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.666403779";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.655582023";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.652940033";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.650794277";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.640082340";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.637396501";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.634051848";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim3.sim";"1759762650.623581707";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim2.sim";"1759762650.620853791";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.016884, y=11.116073])";"30";"turtlesim1.sim";"1759762650.618502353";"/home/ivan/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
